date,title,text,tone,code?,returnees,blaming_migrants,blaming_government,blaming_geopolitics,blaming_infrastructure,blaming_vulnerability,blaming_locals,frustration_expression,date_complete
2016-11,Cartagena has treated 200 pregnant Venezuelans in 2016,"According to Dadis, the health care of Venezuelan citizens in Cartagena has multiplied by 10 this year.",0,1,0,0,0,0,0,0,0,0,2016-11-24
2015-02,_Our government cares more about attacking Colombians than about us_,"Even, inflation during 2014 for Cúcuta was 2.87 percent, after two years of presenting negative figures due to smuggling from the neighboring country.",0,1,0,0,0,1,0,0,0,1,2015-02-18
2015-09,_Our government cares more about attacking Colombians than about us_,"At least 50 heavy cargo vehicles from Venezuela have been detained on one side of the eastern ring road of Cúcuta (Norte de Santander) since Monday night, which had warmed up their engines before the announcement that they were going to let them pass.",0,1,0,0,0,1,0,0,0,1,2015-09-08
2015-09,_Our government cares more about attacking Colombians than about us_,In the end they had to turn them off because the authorization of the Venezuelan Government was not given.,0,1,0,0,0,1,0,0,0,1,2015-09-08
2015-09,_Our government cares more about attacking Colombians than about us_,"From very early on, the rumor had spread that Venezuela was going to allow the entry of a lot of vehicles.",0,1,0,0,0,1,0,0,0,1,2015-09-08
2015-09,_Our government cares more about attacking Colombians than about us_,"There are 103 paralyzed on the Colombian side for 20 days, when President Nicolás Maduro ordered the closure of the border.",0,1,0,0,0,1,0,0,0,1,2015-09-08
2015-09,_Our government cares more about attacking Colombians than about us_,"Our government has been more concerned about attacking Colombians than about us Venezuelans, because of that closure we are parked here without having anything to eat, said Manuel Rubio, who lives in San Cristóbal, the capital of Táchira state.",0,1,0,0,0,1,0,1,0,1,2015-09-08
2015-09,_Our government cares more about attacking Colombians than about us_,"Drivers of Venezuelan nationality, some with more than 10 years dedicated to the transport of different products between the two countries, allege that they do not have more money to continue paying the 7,000 pesos that the parking lot costs them every day.",0,1,0,0,0,0,0,0,1,1,2015-09-08
2015-09,_Our government cares more about attacking Colombians than about us_,Several of the cars are empty.,0,1,0,0,0,0,0,0,1,1,2015-09-08
2015-09,_Our government cares more about attacking Colombians than about us_,The loads that they brought from the neighboring country were dismantled in national territory.,0,1,0,0,0,0,1,0,1,1,2015-09-08
2015-09,_Our government cares more about attacking Colombians than about us_,Also those that were destined for Venezuela were lowered.,0,1,0,0,0,0,1,0,1,1,2015-09-08
2015-09,_Our government cares more about attacking Colombians than about us_,"When the closure problem arose, the cars were kept in parking lots and each one had to pay the 7,000 pesos a day, until yesterday when we took them out, because it was said that we were going to pass by, Rubio said.",0,1,0,0,0,1,0,0,0,1,2015-09-08
2015-09,_Our government cares more about attacking Colombians than about us_,"He relates that his car has been used to transport products such as napkins, medicines and toilet paper from Colombia to Venezuelan cities such as Barquisimeto, Valencia, Maracay and Caracas, which are scarce in his country.",0,1,0,0,0,0,1,0,0,1,2015-09-08
2015-09,_Our government cares more about attacking Colombians than about us_,The transporters say they do not know the reasons why the announced passage of the cars did not take place at 900 p.m. on Monday through the Simón Bolívar and Francisco de Paula Santander international bridges.,0,1,0,0,0,1,0,0,0,1,2015-09-08
2015-09,_Our government cares more about attacking Colombians than about us_,Supposedly it was an order that came from Caracas.,0,1,0,0,0,1,0,0,0,1,2015-09-08
2015-09,_Our government cares more about attacking Colombians than about us_,We went to the bridge and thats what the military told us.,0,1,0,0,0,1,0,0,0,1,2015-09-08
2015-09,A magnifying glass on Venezuelan migrant women,"They do not give any more explanation of anything, said Jesús Ruiz.",0,1,0,0,0,0,0,0,0,0,2015-09-08
2018-12,A magnifying glass on Venezuelan migrant women,"She is fourteen years old, pregnant, and diagnosed with toxoplasmosis.",0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"Her pregnancy is high risk, but in Venezuela, her native country, she received no care.",0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"The lack of food, medicine and doctors made his family migrate to Colombia to receive the necessary care.",0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"Already in Colombia, her mother goes out to look for work and she is left alone.",0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,A man takes advantage of the situation and sexually abuses her.,0,1,0,0,0,0,0,0,1,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"They report it, but nothing happens.",0,1,0,0,1,0,0,0,0,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"Meanwhile, the girls pregnancy progresses and she receives no attention.",0,1,0,0,1,0,0,0,0,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"As if that were not enough, they go to a guardianship to protect their life and health, but the judge who reviews it does not see the urgency of caring for a pregnant minor with toxoplasmosis, a victim of rape and who receives threats from her rapist.",0,1,0,0,1,0,0,0,0,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"In the last three years, more than 900,000 Venezuelans have migrated to Colombia.",0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"Although women and men do it, today, on International Human Rights Day, we want to put the magnifying glass on the particular effects of migration on women.",0,1,0,0,0,0,0,0,1,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"They are being raped, abused and exploited at border crossings and in the countries they reach.",0,1,0,0,0,0,0,0,1,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"Some are captured, through deception, by trafficking networks for the purpose of sexual exploitation and domestic servitude.",0,1,0,0,0,0,0,0,1,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,We are aware of two other women this has happened to.,0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,Two men raped her while she was crossing the border on a trail and beat her and threatened to kill her family if she reported.,0,1,0,0,0,0,0,0,1,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"In addition, she became pregnant as a result of the rape.",0,1,0,0,0,0,0,0,1,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,A group of men offered to help her get to Colombia through an official border crossing.,0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,He did so without being questioned by any immigration official.,0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"Upon arriving in the country, she was locked up and sexually exploited.",0,1,0,0,0,0,0,0,1,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,This trafficking victim also became pregnant.,0,1,0,0,0,0,0,0,1,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"According to the District Committee of Bogotá for the fight against human trafficking, 30 percent of the victims of trafficking, during 2018, for the purpose of sexual exploitation, are Venezuelan women and girls.",0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"To this is added the profound ignorance about this crime and that the identification mechanisms are insufficient, which prevents them from being attended to and repaired.",0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"Pregnant women and girls seeking care, and sexual violence that goes unaddressed, sometimes as a result of human trafficking, are related to sexual and reproductive rights.",0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,Venezuelan women are unprotected by the health and justice system.,0,1,0,0,1,0,0,0,0,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"Some health authorities and judges ask for the regularization of the migratory situation and requirements such as affiliation to the Sisbén so that they receive emergency care, despite the fact that the Constitutional Court said that these services must be provided regardless of the migratory situation of the people.",0,1,0,0,1,0,0,0,0,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"Is it fair to ask a migrant girl who has been raped, who is pregnant and ill, and who has not received prenatal checkups, to comply with a requirement that she will surely not be able to achieve quickly",0,1,0,0,1,0,0,0,0,1,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,In Colombia we have a protocol that indicates that sexual violence must be treated as a medical emergency regardless of the nationality of the victim.,0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"That includes proper diagnosis, psychosocial care, testing and treatment to prevent sexually transmitted infections and unwanted pregnancies, and, if the woman requests it, an abortion.",0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,"However, Venezuelan women find that in hospitals they are told that they do not treat Venezuelans, or, for fear of being deported, they do not approach health services.",0,1,0,0,0,0,0,0,0,0,2018-12-09
2018-12,A magnifying glass on Venezuelan migrant women,We are in the midst of a humanitarian crisis that is not going to stop and in which women are suffering particular consequences that have been invisible up to now.,0,1,0,0,1,0,0,0,0,1,2018-12-09
2019-11,Platform available for Venezuelans to send money to their country,"The Police for Children and Adolescents, the ICBF and Migration Colombia in the operations carried out in the city have identified that the number of minors who are dedicated to begging is increasing every day.",0,1,0,0,0,0,0,1,0,1,2019-11-28
2018-06,Platform available for Venezuelans to send money to their country,"Since June 1, Venezuelan citizens living in other countries can send money to their families without having to pay high commissions or use intermediaries.",0,1,0,0,0,0,0,0,0,0,2018-06-18
2018-06,Platform available for Venezuelans to send money to their country,The WeSend platform is available from that date for people to claim their SDT tokens and send money or pay at associated merchants quickly and easily.,0,1,0,0,0,0,0,0,0,0,2018-06-18
2018-06,Platform available for Venezuelans to send money to their country,"After this date, when making money transfers or using the platforms services, users must purchase SDT tokens on the website or through local allies around the world.",0,1,0,0,0,0,0,0,0,0,2018-06-18
2018-06,Platform available for Venezuelans to send money to their country,"Migrants can be assured that WeSend.co works with transactional transparency, identity verification and intelligent trust, which provides total security to the community, explains Camilo Jiménez, CEO of WeSend.",0,1,0,0,0,0,0,0,0,0,2018-06-18
2018-06,Platform available for Venezuelans to send money to their country,This tool transparently connects agents and local operators that process transactions.,0,1,0,0,0,0,0,0,0,0,2018-06-18
2018-06,Platform available for Venezuelans to send money to their country,The platform does not intermediate in any operation or collect money from users.,0,1,0,0,0,0,0,0,0,0,2018-06-18
